App Name,Size,Age Rating,Languages,Price,InApp Purchase,Average Rating,Rating Count,Privacy Data,App Link,Number of Versions,Last Version Date,First Version Date
"Adriano Maruzzelli
            4+",4.7 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/adriano-maruzzelli/id1533976246,2,"Nov 11, 2020","Oct 1, 2020"
"Adriatica Fitness
            4+",45.8 MB,4+,"English, Arabic, Czech, Danish, Dutch, French, German, Hebrew, Italian, Japanese, Norwegian Bokmål, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese


        more",Free,N/A,5.0,1 Rating,"Purchases,Financial Info,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/adriatica-fitness/id1479427978,10,"May 4, 2022","Sep 12, 2019"
"ADSI
            17+",15.3 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,Location,https://apps.apple.com/us/app/adsi/id967199590,18,"Oct 26, 2021","Mar 3, 2015"
"ADTV Tanzschule Berger
            4+",58.9 MB,4+,German,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/adtv-tanzschule-berger/id1210757415,4,"Sep 30, 2020","Mar 17, 2017"
"ADTV Tanzschule Linksfüßer
            4+",14.3 MB,4+,English,Free,N/A,N/A,N/A,"User Content,Identifiers,Usage Data,Usage Data",https://apps.apple.com/us/app/adtv-tanzschule-linksf%C3%BC%C3%9Fer/id1563717913,1,N/A,N/A
"Adult Ballet Co
            4+",87.9 MB,4+,English,Free,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/adult-ballet-co/id1590948885,3,"Nov 3, 2021","Oct 26, 2021"
"Adult Coloring Pages with Anti Stress Painting
            4+",91.9 MB,4+,"English, French, German, Italian, Japanese, Russian, Simplified Chinese, Spanish",Free,True,4.6,135 Ratings,N/A,https://apps.apple.com/us/app/adult-coloring-pages-with-anti-stress-painting/id1204732132,5,"Apr 29, 2017","Feb 15, 2017"
"Adult Enrichment Services -AES
            12+",7.4 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,N/A,N/A,Location,https://apps.apple.com/us/app/adult-enrichment-services-aes/id1543115692,1,N/A,N/A
"Adult Height Predictor
            4+",16.1 MB,4+,English,Free,N/A,3.0,2 Ratings,N/A,https://apps.apple.com/us/app/adult-height-predictor/id1186921426,2,"Dec 23, 2016","Dec 20, 2016"
"Aduro
            4+",221.8 MB,4+,English,Free,N/A,2.3,70 Ratings,"Health & Fitness,Contact Info,User Content,Identifiers,Usage Data,Diagnostics,Other Data",https://apps.apple.com/us/app/aduro/id1199288368,25,"May 30, 2022","Oct 14, 2021"
"Aduronie
            4+",41.6 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/aduronie/id1480512930,3,"Oct 12, 2019","Oct 3, 2019"
"ADV-Care Pharmacy-RX Services
            4+",25 MB,4+,English,Free,N/A,4.5,8 Ratings,N/A,https://apps.apple.com/us/app/adv-care-pharmacy-rx-services/id1142093869,25,"Feb 26, 2020","Aug 10, 2016"
"ADVA - ادڤا
            4+",169.9 MB,4+,"English, Arabic",Free,N/A,3.7,3 Ratings,Contact Info,https://apps.apple.com/us/app/adva-%D8%A7%D8%AF%DA%A4%D8%A7/id1508916888,25,"May 17, 2022","Aug 20, 2020"
"Advagym
            4+",88.2 MB,4+,"English, Czech, Danish, Dutch, French, German, Italian, Japanese, Norwegian Bokmål, Portuguese, Spanish, Swedish


        more",Free,N/A,4.6,63 Ratings,"Contact Info,Identifiers,Health & Fitness,Location,Usage Data,Diagnostics",https://apps.apple.com/us/app/advagym/id1269470905,25,"May 20, 2022","Apr 6, 2020"
"Advance - Andrea Di Blasio
            12+",53.3 MB,"12+

              Infrequent/Mild Sexual Content and Nudity",English,Free,N/A,N/A,N/A,"Health & Fitness,Contact Info,User Content,Identifiers,Diagnostics",https://apps.apple.com/us/app/advance-andrea-di-blasio/id1573237243,4,"Mar 1, 2022","Jun 23, 2021"
"Advance Aquatic PT
            12+",13.2 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,5.0,2 Ratings,Contact Info,https://apps.apple.com/us/app/advance-aquatic-pt/id1517829223,4,"Apr 19, 2022","Jun 10, 2020"
"Advance Care Planning Ontario
            17+",59 MB,"17+

              Frequent/Intense Contests
Infrequent/Mild Medical/Treatment Information
Gambling",,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advance-care-planning-ontario/id1560379827,4,"Aug 24, 2021","May 17, 2021"
"Advance Fitness Health Centre
            4+",157.7 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advance-fitness-health-centre/id1556631219,3,"Feb 28, 2022","Mar 31, 2021"
"Advance Group
            4+",7.8 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advance-group/id1301212942,2,"May 26, 2022","Nov 15, 2017"
"Advance Medical Member Portal
            17+",8.1 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advance-medical-member-portal/id1482721019,1,N/A,N/A
"Advance Player Development
            4+",102.4 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advance-player-development/id1512932844,4,"Jun 7, 2020","May 13, 2020"
"Advance Training
            12+",61.7 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Czech, Slovak",Free,N/A,5.0,1 Rating,"Contact Info,User Content",https://apps.apple.com/us/app/advance-training/id1517790581,1,N/A,N/A
"AdvanceCare+
            12+",177.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Portuguese",Free,N/A,N/A,N/A,Diagnostics,https://apps.apple.com/us/app/advancecare/id1540310258,3,"Nov 16, 2021","Jan 25, 2021"
"Advanced Beauty
            4+",31.4 MB,4+,"English, Finnish, German",Free,N/A,N/A,N/A,"Financial Info,Contact Info,User Content,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/advanced-beauty/id1334148319,7,"Aug 30, 2021","Jan 15, 2018"
"Advanced Benefit Strategies
            4+",17.7 MB,4+,English,Free,N/A,4.8,46 Ratings,Usage Data,https://apps.apple.com/us/app/advanced-benefit-strategies/id1292820125,13,"Nov 2, 2021","Oct 30, 2017"
"Advanced Buteyko
            4+",145.9 MB,4+,English,Free,N/A,4.2,26 Ratings,"Health & Fitness,Purchases,Location,Contact Info,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/advanced-buteyko/id989630827,25,"Feb 13, 2022","Mar 30, 2017"
"Advanced Dental Care
            9+",28.7 MB,"9+

              Infrequent/Mild Mature/Suggestive Themes","English, Arabic, Catalan, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Norwegian Bokmål, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Traditional Chinese, Turkish


        more",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advanced-dental-care/id1116384138,1,"May 23, 2016","May 23, 2016"
"Advanced Health
            12+",108.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/advanced-health/id1287225962,5,"Oct 13, 2020","Oct 9, 2017"
"Advanced Health 360
            12+",114.4 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advanced-health-360/id1503188136,1,N/A,N/A
"Advanced Heart Care
            17+",71.5 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,2.3,7 Ratings,N/A,https://apps.apple.com/us/app/advanced-heart-care/id1502251619,1,N/A,N/A
"Advanced Martial Arts
            4+",46.3 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advanced-martial-arts/id1578003174,2,"Sep 29, 2021","Jul 31, 2021"
"Advanced Oral Health
            4+",87.8 MB,4+,English,Free,N/A,N/A,N/A,"Health & Fitness,Financial Info,Contact Info,Identifiers,Sensitive Info",https://apps.apple.com/us/app/advanced-oral-health/id1501831502,22,"Apr 21, 2022","Mar 30, 2020"
"Advanced Physiotherapy
            4+",61.1 MB,4+,"English, Arabic, Czech, Danish, Dutch, French, German, Hebrew, Italian, Japanese, Norwegian Bokmål, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese


        more",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advanced-physiotherapy/id1353600407,3,"Jun 24, 2018","Feb 28, 2018"
"Advanced Rehab and Medical
            17+",210.8 MB,"17+

              Unrestricted Web Access",English,Free,N/A,5.0,3 Ratings,"Contact Info,User Content,Identifiers",https://apps.apple.com/us/app/advanced-rehab-and-medical/id1491399860,2,"Jun 25, 2021","Dec 13, 2019"
"Advanced Rehabilitation, Inc.
            12+",27.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,5.0,2 Ratings,Contact Info,https://apps.apple.com/us/app/advanced-rehabilitation-inc/id1454832314,6,"Mar 23, 2022","Mar 2, 2019"
"Advanced Training LLC
            4+",152.9 MB,4+,English,Free,N/A,5.0,1 Rating,"Health & Fitness,Contact Info,Contacts,User Content,Identifiers,Usage Data,Sensitive Info,Diagnostics",https://apps.apple.com/us/app/advanced-training-llc/id1529132141,16,"Jun 1, 2022","Sep 2, 2020"
"Advanced Vibrational Frequenci
            4+",64.7 MB,4+,English,Free,N/A,3.0,2 Ratings,N/A,https://apps.apple.com/us/app/advanced-vibrational-frequenci/id1414146998,2,"Sep 5, 2018","Aug 8, 2018"
"AdvanceFit
            4+",17.9 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advancefit/id1529123695,1,N/A,N/A
"Advantage Admin Benefits
            4+",18.2 MB,4+,English,Free,N/A,N/A,N/A,Usage Data,https://apps.apple.com/us/app/advantage-admin-benefits/id576514337,23,"Nov 10, 2021","Nov 29, 2012"
"Advantage Physical Therapy
            12+",27.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advantage-physical-therapy/id1569030931,2,"Oct 29, 2021","May 25, 2021"
"Advantage Planos de Saúde
            4+",3.5 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advantage-planos-de-sa%C3%BAde/id1575125655,3,"Jul 23, 2021","Jul 6, 2021"
"Advantage Tennis
            4+",98.3 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advantage-tennis/id1502363017,1,N/A,N/A
"Advantage3 Fitness
            4+",28.7 MB,4+,English,Free,True,5.0,2 Ratings,N/A,https://apps.apple.com/us/app/advantage3-fitness/id1585938634,3,"Dec 8, 2021","Oct 15, 2021"
"Advantek Benefit Administrator
            12+",33.9 MB,"12+

              Infrequent/Mild Medical/Treatment Information",,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advantek-benefit-administrator/id1447283892,2,"Jan 10, 2019","Dec 20, 2018"
"Advenias Care Domiciliare
            12+",11.6 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advenias-care-domiciliare/id1560349465,11,"Jun 8, 2022","Aug 3, 2021"
"Advenias Care Portale Parenti
            17+",4.1 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/advenias-care-portale-parenti/id1505296970,4,"Mar 11, 2022","Mar 31, 2020"
"AdventHealth
            17+",231.1 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Arabic, Danish, Dutch, Finnish, French, German, Norwegian Bokmål, Spanish, Swedish",Free,N/A,4.7,12.4K Ratings,"Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/adventhealth/id1468538150,25,"Jun 7, 2022","Jun 3, 2021"
"AdventHealth Wellness
            4+",58.4 MB,4+,English,Free,N/A,N/A,N/A,"Purchases,Location,Identifiers,Usage Data,Sensitive Info,Other Data,Diagnostics",https://apps.apple.com/us/app/adventhealth-wellness/id1558676211,1,N/A,N/A
