App Name,Size,Age Rating,Languages,Price,InApp Purchase,Average Rating,Rating Count,Privacy Data,App Link,Number of Versions,Last Version Date,First Version Date
"Y bạ thông minh
            4+",64.1 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-b%E1%BA%A1-th%C3%B4ng-minh/id1490965553,4,"Jul 8, 2020","Dec 22, 2019"
"Y bạ điện tử Doctor Anywhere
            17+",14.8 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Vietnamese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-b%E1%BA%A1-%C4%91i%E1%BB%87n-t%E1%BB%AD-doctor-anywhere/id1561224547,1,N/A,N/A
"Y bạ điện tử PTSC
            17+",22 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Vietnamese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-b%E1%BA%A1-%C4%91i%E1%BB%87n-t%E1%BB%AD-ptsc/id1551908352,3,"Mar 21, 2021","Feb 3, 2021"
"Y Dược Info: Sức khỏe cho mọi nhà
            12+",7.7 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, French, Vietnamese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-d%C6%B0%E1%BB%A3c-info-s%E1%BB%A9c-kh%E1%BB%8Fe-cho-m%E1%BB%8Di-nh%C3%A0/id967124748,1,"Nov 16, 2015","Nov 16, 2015"
"Y học - Dược lý
            4+",49.8 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-h%E1%BB%8Dc-d%C6%B0%E1%BB%A3c-l%C3%BD/id1231804290,1,"May 1, 2017","May 1, 2017"
"Y học - Sách Y Học
            4+",205.2 MB,4+,English,Free,N/A,5.0,1 Rating,N/A,https://apps.apple.com/us/app/y-h%E1%BB%8Dc-s%C3%A1ch-y-h%E1%BB%8Dc/id1231804786,3,"Sep 22, 2020","May 1, 2017"
"Y học - Thuốc A-Z
            4+",53.6 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-h%E1%BB%8Dc-thu%E1%BB%91c-a-z/id1231813783,1,"May 1, 2017","May 1, 2017"
"Y học - Xét Nghiệm
            4+",37.8 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-h%E1%BB%8Dc-x%C3%A9t-nghi%E1%BB%87m/id1231813808,2,"Dec 11, 2018","May 1, 2017"
"Y Tế Trực Tuyến
            4+",122.3 MB,4+,,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-t%E1%BA%BF-tr%E1%BB%B1c-tuy%E1%BA%BFn/id1502056176,5,"Oct 26, 2021","Mar 9, 2020"
"Y Tế Đồng Tháp
            4+",64.6 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/y-t%E1%BA%BF-%C4%91%E1%BB%93ng-th%C3%A1p/id1511447529,17,"Nov 17, 2021","Jun 11, 2020"
"Ya Doctory
            17+",17.4 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Arabic",Free,N/A,4.5,2 Ratings,N/A,https://apps.apple.com/us/app/ya-doctory/id1212953799,11,"Aug 15, 2019","Mar 10, 2017"
"YaandYou
            4+",12.3 MB,4+,English,Free,N/A,4.6,12 Ratings,N/A,https://apps.apple.com/us/app/yaandyou/id459400481,6,"Mar 23, 2018","Sep 1, 2011"
"YaDoc
            17+",116.3 MB,"17+

              Frequent/Intense Medical/Treatment Information",Japanese,Free,N/A,N/A,N/A,"Health & Fitness,Contact Info,User Content,Identifiers,Location,Identifiers,Diagnostics",https://apps.apple.com/us/app/yadoc/id1329452062,25,"Jun 16, 2022","Jun 29, 2020"
"YaDoc問診
            17+",15.7 MB,"17+

              Frequent/Intense Medical/Treatment Information",Japanese,Free,N/A,N/A,N/A,"Health & Fitness,Identifiers",https://apps.apple.com/us/app/yadoc%E5%95%8F%E8%A8%BA/id1329463100,20,"Jun 7, 2021","Jan 4, 2018"
"Yaka ETP
            4+",72.3 MB,4+,"English, French",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yaka-etp/id1512459223,12,"Jan 3, 2021","Sep 2, 2020"
"Yakes Mobile
            12+",57.3 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yakes-mobile/id1512912521,13,"Feb 24, 2022","Jun 30, 2020"
"Yala Smart Health
            17+",94.9 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,"Identifiers,Diagnostics,Identifiers,Diagnostics",https://apps.apple.com/us/app/yala-smart-health/id1557807794,6,"Apr 2, 2022","Apr 12, 2021"
"YM-YNH Go
            12+",59.8 MB,"12+

              Infrequent/Mild Medical/Treatment Information","English, Spanish",Free,N/A,4.6,11 Ratings,"Location,Search History,Browsing History,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/ym-ynh-go/id1575387926,3,"May 17, 2022","Sep 1, 2021"
"Yan Tai 仁泰中西藥行
            4+",71.4 MB,4+,English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yan-tai-%E4%BB%81%E6%B3%B0%E4%B8%AD%E8%A5%BF%E8%97%A5%E8%A1%8C/id1580010494,1,N/A,N/A
"Yana Days
            4+",17.2 MB,4+,"English, Arabic, Bengali, French, German, Hindi, Japanese, Korean, Portuguese, Russian, Spanish, Traditional Chinese, Turkish


        more",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yana-days/id1167964384,11,"Mar 4, 2019","Mar 27, 2017"
"YAO分享
            17+",36.8 MB,"17+

              Frequent/Intense Medical/Treatment Information","English, Simplified Chinese",Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yao%E5%88%86%E4%BA%AB/id1543861001,2,"Apr 14, 2021","Dec 11, 2020"
"YAPI
            4+",53.9 MB,4+,,Free,N/A,4.2,5 Ratings,N/A,https://apps.apple.com/us/app/yapi/id509863055,25,"Nov 17, 2020","Sep 21, 2013"
"Yapp Chile
            4+",130.8 MB,4+,English,Free,N/A,4.3,61 Ratings,"Purchases,Search History,Identifiers,Health & Fitness,Location,User Content,Browsing History,Identifiers,Usage Data,Diagnostics",https://apps.apple.com/us/app/yapp-chile/id1380763071,25,"Mar 22, 2022","Feb 13, 2021"
"Yasam Tarzim Talasemi
            17+",92 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,N/A,N/A,N/A,https://apps.apple.com/us/app/yasam-tarzim-talasemi/id1393697424,6,"Sep 4, 2019","Sep 4, 2018"
"Yata Médical
            17+",86.5 MB,"17+

              Frequent/Intense Medical/Treatment Information",English,Free,N/A,5.0,3 Ratings,N/A,https://apps.apple.com/us/app/yata-m%C3%A9dical/id1536444783,21,"Apr 19, 2022","Oct 29, 2020"
"Yaz Flex
            4+",111.2 MB,4+,Portuguese,Free,N/A,1.0,1 Rating,N/A,https://apps.apple.com/us/app/yaz-flex/id1255600639,17,"Jun 15, 2022","Oct 16, 2017"
"Ye Olde Tattoo Shoppe
            12+",14.4 MB,"12+

              Infrequent/Mild Medical/Treatment Information",English,Free,N/A,5.0,1 Rating,"Contact Info,Sensitive Info",https://apps.apple.com/us/app/ye-olde-tattoo-shoppe/id1500029715,8,"Oct 22, 2021","Feb 21, 2020"
